Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
top_agent,"(15, 15)",40,2,1,1,264,0.528,1530,30.6,500,10,22282,44.564,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,1,1,253,0.506,1543,30.86,500,10,21501,43.002,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,330,0.66,1562,31.24,500,10,26476,52.952,64,0.128,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,366,0.732,1536,30.72,500,10,29290,58.58,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,1,1,221,0.442,1526,30.52,500,10,19509,39.018,38,0.076,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,1,1,224,0.448,1537,30.74,500,10,19150,38.3,43,0.086,10,150,3,0,0,0
top_agent,"(15, 15)",40,8,5,3,290,0.58,1540,30.8,500,10,30157,60.314,67,0.134,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,8,5,3,293,0.586,1548,30.96,500,10,26479,52.958,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,286,0.572,1539,30.78,500,10,23152,46.304,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,258,0.516,1555,31.1,500,10,28084,56.168,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,295,0.59,1539,30.78,500,10,26495,52.99,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,284,0.568,1558,31.16,500,10,27343,54.686,67,0.134,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,195,0.39,1537,30.74,500,10,24062,48.124,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,183,0.366,1544,30.88,500,10,21174,42.348,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,290,0.58,1524,30.48,500,10,30500,61,64,0.128,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,292,0.584,1555,31.1,500,10,26858,53.716,64,0.128,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,339,0.678,1531,30.62,500,10,23521,47.042,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,355,0.71,1532,30.64,500,10,28390,56.78,65,0.13,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,316,0.632,1553,31.06,500,10,26540,53.08,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,341,0.682,1559,31.18,500,10,28471,56.942,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,3,2,1,274,0.548,1545,30.9,500,10,25211,50.422,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,3,2,1,262,0.524,1529,30.58,500,10,27283,54.566,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,306,0.612,1531,30.62,500,10,23562,47.124,52,0.104,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,312,0.624,1543,30.86,500,10,26456,52.912,60,0.12,10,150,3,0,0,0
top_agent,"(15, 15)",40,3,1,2,304,0.608,1536,30.72,500,10,24780,49.56,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,3,1,2,324,0.648,1539,30.78,500,10,25195,50.39,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,228,0.456,1668,33.36,500,10,21084,42.168,94,0.188,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,284,0.568,1685,33.7,500,10,21084,42.168,96,0.192,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,308,0.616,1517,30.34,500,10,25258,50.516,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,302,0.604,1523,30.46,500,10,25998,51.996,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,169,0.338,1529,30.58,500,10,15852,31.704,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,211,0.422,1703,34.06,500,10,22372,44.744,100,0.2,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,261,0.522,1526,30.52,500,10,21937,43.874,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,268,0.536,1529,30.58,500,10,24798,49.596,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,298,0.596,1536,30.72,500,10,22265,44.53,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,273,0.546,1540,30.8,500,10,21939,43.878,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,249,0.498,1503,30.06,500,10,19238,38.476,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,274,0.548,1554,31.08,500,10,17084,34.168,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,291,0.582,1539,30.78,500,10,23242,46.484,53,0.106,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,316,0.632,1552,31.04,500,10,30161,60.322,65,0.13,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,0,2,257,0.514,1527,30.54,500,10,21515,43.03,47,0.094,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,241,0.482,1526,30.52,500,10,19400,38.8,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,277,0.554,1557,31.14,500,10,27304,54.608,63,0.126,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,290,0.58,1566,31.32,500,10,29815,59.63,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,270,0.54,1574,31.48,500,10,23069,46.138,46,0.092,10,200,4,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,277,0.554,1585,31.7,500,10,22666,45.332,52,0.104,10,200,4,0,0,0
top_agent,"(15, 15)",40,0,0,0,298,0.596,1540,30.8,500,10,23993,47.986,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,304,0.608,1555,31.1,500,10,25225,50.45,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,1,1,252,0.504,1553,31.06,500,10,25711,51.422,62,0.124,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",40,2,1,1,298,0.596,1545,30.9,500,10,27308,54.616,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,0,2,224,0.448,1537,30.74,500,10,21068,42.136,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,267,0.534,1541,30.82,500,10,25617,51.234,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,291,0.582,1570,31.4,500,10,28911,57.822,65,0.13,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,343,0.686,1552,31.04,500,10,29742,59.484,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,230,0.46,1566,31.32,500,10,21144,42.288,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,257,0.514,1535,30.7,500,10,26852,53.704,55,0.11,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,308,0.616,1543,30.86,500,10,26488,52.976,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,315,0.63,1537,30.74,500,10,26821,53.642,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",40,3,2,1,279,0.558,1544,30.88,500,10,23912,47.824,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,3,2,1,242,0.484,1526,30.52,500,10,26023,52.046,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,160,0.32,1522,30.44,500,10,12006,24.012,24,0.048,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,200,0.4,1552,31.04,500,10,16136,32.272,35,0.07,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,279,0.558,1555,31.1,500,10,21474,42.948,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,273,0.546,1556,31.12,500,10,25221,50.442,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,317,0.634,1530,30.6,500,10,21078,42.156,48,0.096,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,320,0.64,1520,30.4,500,10,21066,42.132,44,0.088,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,264,0.528,1544,30.88,500,10,23182,46.364,50,0.1,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,249,0.498,1525,30.5,500,10,15788,31.576,32,0.064,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,207,0.414,1530,30.6,500,10,18227,36.454,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,221,0.442,1517,30.34,500,10,16985,33.97,32,0.064,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,219,0.438,1521,30.42,500,10,20263,40.526,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,227,0.454,1533,30.66,500,10,22710,45.42,50,0.1,10,150,3,9,0.18,3
top_agent,"(15, 15)",40,0,0,0,204,0.408,1543,30.86,500,10,27703,55.406,66,0.132,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,198,0.396,1555,31.1,500,10,20423,40.846,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,261,0.522,1540,30.8,500,10,21956,43.912,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,259,0.518,1558,31.16,500,10,21939,43.878,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,291,0.582,1546,30.92,500,10,26053,52.106,62,0.124,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,302,0.604,1553,31.06,500,10,27264,54.528,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",40,4,2,2,266,0.532,1523,30.46,500,10,23179,46.358,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,4,2,2,257,0.514,1548,30.96,500,10,20284,40.568,52,0.104,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,264,0.528,1559,31.18,500,10,19452,38.904,51,0.102,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",40,0,0,0,278,0.556,1548,30.96,500,10,26824,53.648,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,298,0.596,1565,31.3,500,10,24413,48.826,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,325,0.65,1546,30.92,500,10,26469,52.938,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,262,0.524,1520,30.4,500,10,22712,45.424,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,279,0.558,1572,31.44,500,10,27270,54.54,64,0.128,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,215,0.43,1520,30.4,500,10,20317,40.634,38,0.076,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,226,0.452,1542,30.84,500,10,20648,41.296,46,0.092,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,304,0.608,1543,30.86,500,10,26864,53.728,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,335,0.67,1550,31,500,10,25627,51.254,57,0.114,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,304,0.608,1556,31.12,500,10,28541,57.082,62,0.124,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,352,0.704,1552,31.04,500,10,26394,52.788,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,227,0.454,1547,30.94,500,10,26365,52.73,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,245,0.49,1543,30.86,500,10,20222,40.444,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,314,0.628,1548,30.96,500,10,29371,58.742,62,0.124,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,343,0.686,1578,31.56,500,10,27684,55.368,75,0.15,10,150,3,6,0.12,2
top_agent,"(15, 15)",40,0,0,0,228,0.456,1524,30.48,500,10,25205,50.41,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,274,0.548,1547,30.94,500,10,23607,47.214,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,242,0.484,1544,30.88,500,10,24010,48.02,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,259,0.518,1546,30.92,500,10,25663,51.326,57,0.114,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,244,0.488,1535,30.7,500,10,21901,43.802,47,0.094,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,253,0.506,1532,30.64,500,10,21485,42.97,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,323,0.646,1557,31.14,500,10,26035,52.07,61,0.122,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,312,0.624,1537,30.74,500,10,25635,51.27,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,278,0.556,1537,30.74,500,10,20644,41.288,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,279,0.558,1534,30.68,500,10,25155,50.31,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,259,0.518,1559,31.18,500,10,26797,53.594,63,0.126,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,278,0.556,1538,30.76,500,10,20659,41.318,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,0,2,241,0.482,1581,31.62,500,10,20767,41.534,53,0.106,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,2,0,2,257,0.514,1558,31.16,500,10,28532,57.064,63,0.126,10,150,3,6,0.12,2
top_agent,"(15, 15)",40,0,0,0,251,0.502,1530,30.6,500,10,20678,41.356,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,276,0.552,1541,30.82,500,10,22293,44.586,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,234,0.468,1527,30.54,500,10,22738,45.476,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,220,0.44,1556,31.12,500,10,21500,43,48,0.096,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,201,0.402,1526,30.52,500,10,19515,39.03,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,223,0.446,1533,30.66,500,10,22715,45.43,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,304,0.608,1555,31.1,500,10,23582,47.164,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,308,0.616,1551,31.02,500,10,26907,53.814,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,205,0.41,1524,30.48,500,10,18709,37.418,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,216,0.432,1539,30.78,500,10,19932,39.864,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,198,0.396,1516,30.32,500,10,14421,28.842,27,0.054,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,219,0.438,1536,30.72,500,10,20295,40.59,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,263,0.526,1531,30.62,500,10,25148,50.296,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,261,0.522,1529,30.58,500,10,23968,47.936,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,246,0.492,1548,30.96,500,10,25141,50.282,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,276,0.552,1544,30.88,500,10,27632,55.264,59,0.118,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,315,0.63,1543,30.86,500,10,26886,53.772,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,301,0.602,1553,31.06,500,10,29308,58.616,71,0.142,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,232,0.464,1539,30.78,500,10,20626,41.252,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,258,0.516,1543,30.86,500,10,22730,45.46,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,0,2,305,0.61,1546,30.92,500,10,19892,39.784,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,287,0.574,1529,30.58,500,10,20717,41.434,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,212,0.424,1525,30.5,500,10,16560,33.12,35,0.07,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,236,0.472,1544,30.88,500,10,20277,40.554,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,221,0.442,1536,30.72,500,10,19049,38.098,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,239,0.478,1543,30.86,500,10,20231,40.462,44,0.088,10,150,3,6,0.12,2
top_agent,"(15, 15)",40,1,0,1,297,0.594,1555,31.1,500,10,27735,55.47,64,0.128,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,302,0.604,1558,31.16,500,10,27301,54.602,65,0.13,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,252,0.504,1536,30.72,500,10,24060,48.12,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,259,0.518,1537,30.74,500,10,26077,52.154,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,255,0.51,1539,30.78,500,10,24770,49.54,54,0.108,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,263,0.526,1529,30.58,500,10,22352,44.704,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,233,0.466,1520,30.4,500,10,21812,43.624,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,248,0.496,1532,30.64,500,10,26413,52.826,56,0.112,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,241,0.482,1529,30.58,500,10,20664,41.328,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,251,0.502,1546,30.92,500,10,23611,47.222,47,0.094,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,260,0.52,1525,30.5,500,10,21035,42.07,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,286,0.572,1540,30.8,500,10,21443,42.886,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,238,0.476,1525,30.5,500,10,16931,33.862,43,0.086,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,264,0.528,1530,30.6,500,10,23968,47.936,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,335,0.67,1550,31,500,10,24779,49.558,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,347,0.694,1557,31.14,500,10,22707,45.414,50,0.1,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,199,0.398,1531,30.62,500,10,16689,33.378,35,0.07,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,206,0.412,1530,30.6,500,10,20828,41.656,48,0.096,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,2,0,2,207,0.414,1520,30.4,500,10,21484,42.968,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,257,0.514,1540,30.8,500,10,21918,43.836,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,244,0.488,1538,30.76,500,10,19925,39.85,48,0.096,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,259,0.518,1530,30.6,500,10,21110,42.22,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",40,4,1,3,238,0.476,1536,30.72,500,10,14905,29.81,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,4,1,3,248,0.496,1552,31.04,500,10,22659,45.318,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,209,0.418,1526,30.52,500,10,18592,37.184,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,196,0.392,1525,30.5,500,10,22416,44.832,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,329,0.658,1538,30.76,500,10,20617,41.234,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,279,0.558,1541,30.82,500,10,21867,43.734,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,0,2,247,0.494,1534,30.68,500,10,17311,34.622,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,272,0.544,1566,31.32,500,10,26037,52.074,68,0.136,10,150,3,0,0,0
top_agent,"(15, 15)",40,4,0,4,281,0.562,1545,30.9,500,10,24406,48.812,56,0.112,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,4,0,4,299,0.598,1556,31.12,500,10,31018,62.036,68,0.136,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,231,0.462,1519,30.38,500,10,19459,38.918,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,240,0.48,1517,30.34,500,10,19840,39.68,38,0.076,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,267,0.534,1561,31.22,500,10,24468,48.936,55,0.11,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,270,0.54,1566,31.32,500,10,24130,48.26,54,0.108,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,249,0.498,1560,31.2,500,10,28569,57.138,67,0.134,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,261,0.522,1571,31.42,500,10,26930,53.86,70,0.14,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,0,0,0,302,0.604,1532,30.64,500,10,21967,43.934,41,0.082,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,276,0.552,1574,31.48,500,10,30636,61.272,70,0.14,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,2,0,2,249,0.498,1537,30.74,500,10,21865,43.73,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,0,2,260,0.52,1532,30.64,500,10,18945,37.89,41,0.082,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,1,1,266,0.532,1534,30.68,500,10,26933,53.866,59,0.118,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,1,1,291,0.582,1541,30.82,500,10,24427,48.854,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,262,0.524,1522,30.44,500,10,24833,49.666,54,0.108,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,275,0.55,1578,31.56,500,10,27329,54.658,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,279,0.558,1525,30.5,500,10,20619,41.238,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,293,0.586,1533,30.66,500,10,19816,39.632,44,0.088,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,232,0.464,1539,30.78,500,10,19907,39.814,43,0.086,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,0,0,0,244,0.488,1564,31.28,500,10,27289,54.578,65,0.13,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,270,0.54,1528,30.56,500,10,27702,55.404,58,0.116,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,294,0.588,1561,31.22,500,10,25256,50.512,60,0.12,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,278,0.556,1537,30.74,500,10,18634,37.268,38,0.076,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,262,0.524,1526,30.52,500,10,22717,45.434,52,0.104,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,220,0.44,1525,30.5,500,10,21496,42.992,45,0.09,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,226,0.452,1563,31.26,500,10,18708,37.416,45,0.09,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,1,1,199,0.398,1537,30.74,500,10,19872,39.744,44,0.088,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,1,1,252,0.504,1523,30.46,500,10,15321,30.642,29,0.058,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,309,0.618,1525,30.5,500,10,22772,45.544,49,0.098,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,273,0.546,1556,31.12,500,10,25613,51.226,63,0.126,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,189,0.378,1533,30.66,500,10,18306,36.612,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,207,0.414,1539,30.78,500,10,15869,31.738,31,0.062,10,150,3,0,0,0
top_agent,"(15, 15)",40,2,1,1,346,0.692,1551,31.02,500,10,28911,57.822,63,0.126,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,2,1,1,339,0.678,1531,30.62,500,10,25564,51.128,53,0.106,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,327,0.654,1554,31.08,500,10,19460,38.92,46,0.092,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,0,0,0,332,0.664,1534,30.68,500,10,21457,42.914,51,0.102,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,128,0.256,1528,30.56,500,10,12005,24.01,26,0.052,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,166,0.332,1657,33.14,500,10,12282,24.564,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,263,0.526,1541,30.82,500,10,18944,37.888,44,0.088,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",40,1,0,1,284,0.568,1556,31.12,500,10,29260,58.52,65,0.13,10,150,3,0,0,0
top_agent,"(15, 15)",40,4,0,4,138,0.276,1529,30.58,500,10,16803,33.606,29,0.058,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,4,0,4,156,0.312,1522,30.44,500,10,13857,27.714,27,0.054,10,150,3,0,0,0
top_agent,"(15, 15)",40,1,0,1,248,0.496,1524,30.48,500,10,24748,49.496,48,0.096,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,1,0,1,270,0.54,1541,30.82,500,10,23567,47.134,47,0.094,10,150,3,3,0.06,1
top_agent,"(15, 15)",40,4,2,2,245,0.49,1530,30.6,500,10,20257,40.514,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",40,4,2,2,230,0.46,1537,30.74,500,10,19847,39.694,42,0.084,10,150,3,0,0,0
top_agent,"(15, 15)",40,0,0,0,304,0.608,1528,30.56,500,10,23963,47.926,51,0.102,10,150,3,6,0.12,2
