Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
top_agent,"(10, 10)",35,3,2,1,738,1.476,1514,30.28,500,10,9608,19.216,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,2,1,646,1.292,1519,30.38,500,10,10511,21.022,46,0.092,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,570,1.14,1535,30.7,500,10,9824,19.648,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,574,1.148,1520,30.4,500,10,10719,21.438,50,0.1,10,150,3,3,0.06,1
top_agent,"(10, 10)",35,3,1,2,754,1.508,1533,30.66,500,10,12376,24.752,56,0.112,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,1,2,772,1.544,1518,30.36,500,10,11643,23.286,57,0.114,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,1,1,661,1.322,1522,30.44,500,10,10856,21.712,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,2,1,1,670,1.34,1534,30.68,500,10,9453,18.906,49,0.098,10,150,3,0,0,0
top_agent,"(10, 10)",35,1,0,1,532,1.064,1518,30.36,500,10,11157,22.314,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,1,0,1,515,1.03,1562,31.24,500,10,10342,20.684,59,0.118,10,150,3,9,0.18,3
top_agent,"(10, 10)",35,1,0,1,634,1.268,1524,30.48,500,10,10040,20.08,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,1,0,1,664,1.328,1521,30.42,500,10,11991,23.982,59,0.118,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,615,1.23,1524,30.48,500,10,12256,24.512,52,0.104,10,150,3,9,0.18,3
bottom_agent,"(10, 10)",35,0,0,0,771,1.542,1535,30.7,500,10,13764,27.528,65,0.13,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,543,1.086,1530,30.6,500,10,13822,27.644,59,0.118,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,561,1.122,1544,30.88,500,10,13479,26.958,64,0.128,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,839,1.678,1516,30.32,500,10,12120,24.24,51,0.102,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,889,1.778,1523,30.46,500,10,11313,22.626,58,0.116,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,515,1.03,1527,30.54,500,10,9521,19.042,46,0.092,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,426,0.852,1532,30.64,500,10,7728,15.456,42,0.084,10,150,3,3,0.06,1
top_agent,"(10, 10)",35,2,1,1,645,1.29,1519,30.38,500,10,8974,17.948,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,2,1,1,571,1.142,1516,30.32,500,10,12198,24.396,52,0.104,10,150,3,0,0,0
top_agent,"(10, 10)",35,6,1,5,627,1.254,1531,30.62,500,10,12748,25.496,67,0.134,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,6,1,5,697,1.394,1543,30.86,500,10,12611,25.222,62,0.124,10,150,3,0,0,0
top_agent,"(10, 10)",35,3,0,3,662,1.324,1518,30.36,500,10,11383,22.766,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,0,3,601,1.202,1522,30.44,500,10,13236,26.472,60,0.12,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,667,1.334,1535,30.7,500,10,10145,20.29,48,0.096,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,750,1.5,1534,30.68,500,10,11383,22.766,54,0.108,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,449,0.898,1535,30.7,500,10,10691,21.382,54,0.108,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,508,1.016,1530,30.6,500,10,10683,21.366,61,0.122,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,641,1.282,1552,31.04,500,10,11376,22.752,64,0.128,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,634,1.268,1539,30.78,500,10,11530,23.06,60,0.12,10,150,3,0,0,0
top_agent,"(10, 10)",35,12,2,10,401,0.802,1521,30.42,500,10,10057,20.114,49,0.098,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,12,2,10,451,0.902,1534,30.68,500,10,11189,22.378,60,0.12,10,150,3,0,0,0
top_agent,"(10, 10)",35,1,0,1,590,1.18,1538,30.76,500,10,7926,15.852,45,0.09,10,150,3,3,0.06,1
bottom_agent,"(10, 10)",35,1,0,1,577,1.154,1552,31.04,500,10,11571,23.142,62,0.124,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,683,1.366,1522,30.44,500,10,10262,20.524,48,0.096,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,728,1.456,1515,30.3,500,10,9787,19.574,39,0.078,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,641,1.282,1518,30.36,500,10,10158,20.316,45,0.09,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,673,1.346,1523,30.46,500,10,11530,23.06,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,1,1,672,1.344,1533,30.66,500,10,11284,22.568,57,0.114,10,150,3,15,0.3,5
bottom_agent,"(10, 10)",35,2,1,1,669,1.338,1532,30.64,500,10,11522,23.044,55,0.11,10,150,3,6,0.12,2
top_agent,"(10, 10)",35,0,0,0,624,1.248,1550,31,500,10,12247,24.494,63,0.126,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,612,1.224,1517,30.34,500,10,10882,21.764,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,1,1,601,1.202,1527,30.54,500,10,9323,18.646,45,0.09,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,2,1,1,621,1.242,1529,30.58,500,10,12582,25.164,62,0.124,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,0,2,754,1.508,1518,30.36,500,10,10118,20.236,43,0.086,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,2,0,2,748,1.496,1527,30.54,500,10,8543,17.086,35,0.07,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,601,1.202,1535,30.7,500,10,12772,25.544,61,0.122,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,657,1.314,1528,30.56,500,10,11862,23.724,61,0.122,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,0,2,470,0.94,1523,30.46,500,10,9220,18.44,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,2,0,2,606,1.212,1522,30.44,500,10,11739,23.478,51,0.102,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,795,1.59,1532,30.64,500,10,12724,25.448,60,0.12,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,800,1.6,1522,30.44,500,10,12874,25.748,60,0.12,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,574,1.148,1520,30.4,500,10,12227,24.454,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,615,1.23,1549,30.98,500,10,11961,23.922,59,0.118,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,581,1.162,1533,30.66,500,10,12255,24.51,57,0.114,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,626,1.252,1529,30.58,500,10,10878,21.756,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",35,3,1,2,591,1.182,1502,30.04,500,10,10459,20.918,40,0.08,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,1,2,627,1.254,1537,30.74,500,10,11318,22.636,56,0.112,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,563,1.126,1516,30.32,500,10,12573,25.146,56,0.112,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,567,1.134,1544,30.88,500,10,12108,24.216,64,0.128,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,652,1.304,1542,30.84,500,10,11411,22.822,58,0.116,10,150,3,6,0.12,2
bottom_agent,"(10, 10)",35,0,0,0,673,1.346,1543,30.86,500,10,12238,24.476,53,0.106,10,150,3,6,0.12,2
top_agent,"(10, 10)",35,3,0,3,528,1.056,1539,30.78,500,10,12049,24.098,61,0.122,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,0,3,553,1.106,1531,30.62,500,10,10838,21.676,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,516,1.032,1526,30.52,500,10,9636,19.272,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,601,1.202,1553,31.06,500,10,11920,23.84,59,0.118,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,728,1.456,1503,30.06,500,10,8189,16.378,28,0.056,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,767,1.534,1527,30.54,500,10,10966,21.932,50,0.1,10,150,3,0,0,0
top_agent,"(10, 10)",35,1,0,1,519,1.038,1528,30.56,500,10,9888,19.776,51,0.102,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,1,0,1,510,1.02,1538,30.76,500,10,10375,20.75,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",35,2,0,2,522,1.044,1541,30.82,500,10,10361,20.722,53,0.106,10,150,3,12,0.24,4
bottom_agent,"(10, 10)",35,2,0,2,567,1.134,1535,30.7,500,10,11870,23.74,62,0.124,10,150,3,9,0.18,3
top_agent,"(10, 10)",35,0,0,0,639,1.278,1526,30.52,500,10,10150,20.3,45,0.09,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,646,1.292,1529,30.58,500,10,11217,22.434,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",35,3,1,2,570,1.14,1526,30.52,500,10,7392,14.784,32,0.064,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,1,2,513,1.026,1524,30.48,500,10,9869,19.738,45,0.09,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,535,1.07,1527,30.54,500,10,10188,20.376,46,0.092,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,580,1.16,1535,30.7,500,10,11174,22.348,57,0.114,10,150,3,0,0,0
top_agent,"(10, 10)",35,1,0,1,673,1.346,1551,31.02,500,10,10890,21.78,56,0.112,10,150,3,6,0.12,2
bottom_agent,"(10, 10)",35,1,0,1,682,1.364,1543,30.86,500,10,10570,21.14,54,0.108,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,631,1.262,1524,30.48,500,10,10318,20.636,49,0.098,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,588,1.176,1536,30.72,500,10,11549,23.098,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,614,1.228,1552,31.04,500,10,9691,19.382,49,0.098,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,612,1.224,1520,30.4,500,10,11049,22.098,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",35,4,1,3,699,1.398,1527,30.54,500,10,13203,26.406,64,0.128,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,4,1,3,724,1.448,1529,30.58,500,10,10646,21.292,58,0.116,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,533,1.066,1534,30.68,500,10,8785,17.57,47,0.094,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,612,1.224,1558,31.16,500,10,13096,26.192,66,0.132,10,150,3,9,0.18,3
top_agent,"(10, 10)",35,0,0,0,395,0.79,1519,30.38,500,10,9144,18.288,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,430,0.86,1529,30.58,500,10,9688,19.376,43,0.086,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,590,1.18,1524,30.48,500,10,9489,18.978,45,0.09,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,559,1.118,1537,30.74,500,10,11677,23.354,61,0.122,10,150,3,4,0.08,1
top_agent,"(10, 10)",35,1,0,1,534,1.068,1514,30.28,500,10,10673,21.346,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,1,0,1,535,1.07,1546,30.92,500,10,11018,22.036,58,0.116,10,150,3,9,0.18,3
top_agent,"(10, 10)",35,3,0,3,528,1.056,1524,30.48,500,10,10088,20.176,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,3,0,3,556,1.112,1548,30.96,500,10,13817,27.634,63,0.126,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,471,0.942,1522,30.44,500,10,8261,16.522,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,469,0.938,1521,30.42,500,10,7714,15.428,37,0.074,10,150,3,0,0,0
top_agent,"(10, 10)",35,5,2,3,655,1.31,1532,30.64,500,10,11340,22.68,56,0.112,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,5,2,3,674,1.348,1551,31.02,500,10,14271,28.542,77,0.154,10,150,3,9,0.18,3
top_agent,"(10, 10)",35,0,0,0,639,1.278,1539,30.78,500,10,11896,23.792,57,0.114,10,150,3,3,0.06,1
bottom_agent,"(10, 10)",35,0,0,0,593,1.186,1515,30.3,500,10,11177,22.354,56,0.112,10,150,3,0,0,0
top_agent,"(10, 10)",35,0,0,0,717,1.434,1527,30.54,500,10,9083,18.166,43,0.086,10,150,3,0,0,0
bottom_agent,"(10, 10)",35,0,0,0,720,1.44,1532,30.64,500,10,12531,25.062,61,0.122,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,981,1.962,1523,30.46,500,10,11449,22.898,54,0.108,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,1017,2.034,1525,30.5,500,10,11452,22.904,58,0.116,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,1021,2.042,1525,30.5,500,10,9585,19.17,46,0.092,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,923,1.846,1532,30.64,500,10,10982,21.964,56,0.112,10,150,3,3,0.06,1
top_agent,"(10, 10)",40,1,0,1,1110,2.22,1520,30.4,500,10,12827,25.654,63,0.126,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,1147,2.294,1507,30.14,500,10,10393,20.786,45,0.09,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,962,1.924,1515,30.3,500,10,11120,22.24,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,936,1.872,1528,30.56,500,10,13014,26.028,65,0.13,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,1,1,801,1.602,1521,30.42,500,10,12200,24.4,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,1,1,857,1.714,1531,30.62,500,10,12854,25.708,60,0.12,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,1,1,745,1.49,1523,30.46,500,10,10092,20.184,49,0.098,10,150,3,3,0.06,1
bottom_agent,"(10, 10)",40,2,1,1,825,1.65,1511,30.22,500,10,10969,21.938,50,0.1,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,788,1.576,1519,30.38,500,10,11691,23.382,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,741,1.482,1532,30.64,500,10,11529,23.058,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,736,1.472,1523,30.46,500,10,9944,19.888,47,0.094,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,769,1.538,1532,30.64,500,10,10662,21.324,48,0.096,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,784,1.568,1519,30.38,500,10,9751,19.502,42,0.084,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,721,1.442,1528,30.56,500,10,9625,19.25,45,0.09,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,806,1.612,1521,30.42,500,10,12155,24.31,58,0.116,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,791,1.582,1533,30.66,500,10,13238,26.476,59,0.118,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,773,1.546,1521,30.42,500,10,11835,23.67,51,0.102,10,150,3,3,0.06,1
bottom_agent,"(10, 10)",40,0,0,0,861,1.722,1524,30.48,500,10,8877,17.754,45,0.09,10,150,3,9,0.18,3
top_agent,"(10, 10)",40,6,0,6,635,1.27,1513,30.26,500,10,9941,19.882,40,0.08,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,6,0,6,751,1.502,1692,33.84,500,10,11183,22.366,107,0.214,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,1116,2.232,1521,30.42,500,10,11799,23.598,62,0.124,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,1133,2.266,1526,30.52,500,10,10795,21.59,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,1029,2.058,1517,30.34,500,10,12165,24.33,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,1224,2.448,1515,30.3,500,10,12122,24.244,54,0.108,10,150,3,3,0.06,1
top_agent,"(10, 10)",40,0,0,0,820,1.64,1531,30.62,500,10,10122,20.244,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,863,1.726,1531,30.62,500,10,13719,27.438,66,0.132,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,801,1.602,1530,30.6,500,10,11167,22.334,56,0.112,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,784,1.568,1519,30.38,500,10,9807,19.614,43,0.086,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,828,1.656,1517,30.34,500,10,11995,23.99,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,809,1.618,1509,30.18,500,10,10974,21.948,52,0.104,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,798,1.596,1531,30.62,500,10,13087,26.174,68,0.136,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,760,1.52,1543,30.86,500,10,10501,21.002,54,0.108,10,150,3,0,0,0
top_agent,"(10, 10)",40,6,3,3,737,1.474,1525,30.5,500,10,9820,19.64,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,6,3,3,780,1.56,1526,30.52,500,10,11349,22.698,52,0.104,10,150,3,0,0,0
top_agent,"(10, 10)",40,6,0,6,602,1.204,1547,30.94,500,10,12207,24.414,65,0.13,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,6,0,6,649,1.298,1529,30.58,500,10,10818,21.636,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,3,0,3,988,1.976,1511,30.22,500,10,9403,18.806,43,0.086,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,3,0,3,995,1.99,1532,30.64,500,10,11977,23.954,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,766,1.532,1504,30.08,500,10,9424,18.848,39,0.078,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,751,1.502,1518,30.36,500,10,10794,21.588,47,0.094,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,656,1.312,1518,30.36,500,10,9121,18.242,38,0.076,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,745,1.49,1671,33.42,500,10,8558,17.116,87,0.174,10,150,3,152,3.04,50
top_agent,"(10, 10)",40,6,1,5,876,1.752,1522,30.44,500,10,12868,25.736,63,0.126,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,6,1,5,826,1.652,1519,30.38,500,10,13200,26.4,67,0.134,10,150,3,0,0,0
top_agent,"(10, 10)",40,6,0,6,930,1.86,1526,30.52,500,10,11466,22.932,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,6,0,6,1014,2.028,1549,30.98,500,10,13014,26.028,67,0.134,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,818,1.636,1530,30.6,500,10,12681,25.362,62,0.124,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,997,1.994,1517,30.34,500,10,10763,21.526,49,0.098,10,150,3,3,0.06,1
top_agent,"(10, 10)",40,1,0,1,800,1.6,1533,30.66,500,10,9076,18.152,44,0.088,10,150,3,9,0.18,3
bottom_agent,"(10, 10)",40,1,0,1,822,1.644,1505,30.1,500,10,10581,21.162,47,0.094,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,763,1.526,1530,30.6,500,10,10819,21.638,55,0.11,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,797,1.594,1529,30.58,500,10,11357,22.714,50,0.1,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,966,1.932,1507,30.14,500,10,12313,24.626,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,1044,2.088,1535,30.7,500,10,11150,22.3,59,0.118,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,855,1.71,1528,30.56,500,10,10629,21.258,49,0.098,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,823,1.646,1523,30.46,500,10,11860,23.72,54,0.108,10,150,3,0,0,0
top_agent,"(10, 10)",40,4,1,3,1065,2.13,1527,30.54,500,10,11305,22.61,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,4,1,3,1033,2.066,1528,30.56,500,10,10627,21.254,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,1007,2.014,1514,30.28,500,10,9050,18.1,36,0.072,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,872,1.744,1518,30.36,500,10,11801,23.602,58,0.116,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,724,1.448,1531,30.62,500,10,10316,20.632,51,0.102,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,652,1.304,1518,30.36,500,10,11175,22.35,52,0.104,10,150,3,0,0,0
top_agent,"(10, 10)",40,8,2,6,741,1.482,1530,30.6,500,10,12215,24.43,61,0.122,10,150,3,9,0.18,3
bottom_agent,"(10, 10)",40,8,2,6,732,1.464,1532,30.64,500,10,13582,27.164,70,0.14,10,150,3,3,0.06,1
top_agent,"(10, 10)",40,1,0,1,867,1.734,1517,30.34,500,10,9925,19.85,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,949,1.898,1522,30.44,500,10,10937,21.874,47,0.094,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,755,1.51,1514,30.28,500,10,12006,24.012,50,0.1,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,802,1.604,1522,30.44,500,10,10794,21.588,46,0.092,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,761,1.522,1522,30.44,500,10,10978,21.956,54,0.108,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,770,1.54,1523,30.46,500,10,9948,19.896,45,0.09,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,688,1.376,1523,30.46,500,10,10131,20.262,44,0.088,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,747,1.494,1540,30.8,500,10,9608,19.216,46,0.092,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,801,1.602,1515,30.3,500,10,9030,18.06,39,0.078,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,812,1.624,1522,30.44,500,10,10815,21.63,53,0.106,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,839,1.678,1522,30.44,500,10,13733,27.466,66,0.132,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,885,1.77,1519,30.38,500,10,10630,21.26,50,0.1,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,824,1.648,1525,30.5,500,10,10652,21.304,49,0.098,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,800,1.6,1519,30.38,500,10,11481,22.962,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",40,5,1,4,762,1.524,1516,30.32,500,10,10643,21.286,52,0.104,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,5,1,4,729,1.458,1524,30.48,500,10,11357,22.714,47,0.094,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,852,1.704,1515,30.3,500,10,11145,22.29,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,871,1.742,1533,30.66,500,10,12169,24.338,65,0.13,10,150,3,0,0,0
top_agent,"(10, 10)",40,7,4,3,865,1.73,1523,30.46,500,10,10347,20.694,51,0.102,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,7,4,3,965,1.93,1524,30.48,500,10,10437,20.874,45,0.09,10,150,3,0,0,0
top_agent,"(10, 10)",40,2,0,2,698,1.396,1534,30.68,500,10,9614,19.228,45,0.09,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,2,0,2,703,1.406,1526,30.52,500,10,9806,19.612,46,0.092,10,150,3,0,0,0
top_agent,"(10, 10)",40,3,0,3,763,1.526,1535,30.7,500,10,14269,28.538,70,0.14,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,3,0,3,770,1.54,1527,30.54,500,10,9637,19.274,50,0.1,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,934,1.868,1518,30.36,500,10,11823,23.646,55,0.11,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,912,1.824,1544,30.88,500,10,10306,20.612,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,826,1.652,1524,30.48,500,10,12351,24.702,55,0.11,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,831,1.662,1523,30.46,500,10,14572,29.144,68,0.136,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,790,1.58,1527,30.54,500,10,11337,22.674,54,0.108,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,1,0,1,813,1.626,1522,30.44,500,10,11500,23,51,0.102,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,721,1.442,1518,30.36,500,10,8809,17.618,40,0.08,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,762,1.524,1526,30.52,500,10,12242,24.484,55,0.11,10,150,3,0,0,0
top_agent,"(10, 10)",40,7,0,7,740,1.48,1529,30.58,500,10,11351,22.702,53,0.106,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,7,0,7,706,1.412,1531,30.62,500,10,13419,26.838,64,0.128,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,831,1.662,1519,30.38,500,10,12175,24.35,55,0.11,10,150,3,0,0,0
bottom_agent,"(10, 10)",40,0,0,0,817,1.634,1521,30.42,500,10,8914,17.828,37,0.074,10,150,3,0,0,0
top_agent,"(10, 10)",40,1,0,1,835,1.67,1520,30.4,500,10,13554,27.108,60,0.12,10,150,3,3,0.06,1
bottom_agent,"(10, 10)",40,1,0,1,854,1.708,1531,30.62,500,10,12723,25.446,61,0.122,10,150,3,0,0,0
top_agent,"(10, 10)",40,0,0,0,715,1.43,1515,30.3,500,10,11534,23.068,51,0.102,10,150,3,0,0,0
