Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(5, 5)",15,3,0,3,1001,2.002,1554,31.08,500,10,2560,5.12,49,0.098,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,919,1.838,1578,31.56,500,10,2765,5.53,67,0.134,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,0,0,0,847,1.694,1571,31.42,500,10,2461,4.922,65,0.13,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1094,2.188,1560,31.2,500,10,2885,5.77,59,0.118,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1105,2.21,1538,30.76,500,10,2746,5.492,51,0.102,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,877,1.754,1581,31.62,500,10,2309,4.618,59,0.118,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,0,0,0,964,1.928,1572,31.44,500,10,2528,5.056,55,0.11,10,150,3,12,0.24,4
top_agent,"(5, 5)",15,0,0,0,1037,2.082329317,1569,31.38,498,9.96,2157,4.331325301,52,0.104417671,10,150,3,11,0.22,3
bottom_agent,"(5, 5)",15,0,0,0,1048,2.096,1590,31.8,500,10,2962,5.924,73,0.146,10,150,3,18,0.36,6
top_agent,"(5, 5)",15,0,0,0,989,1.978,1558,31.16,500,10,2774,5.548,65,0.13,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1004,2.008,1577,31.54,500,10,2692,5.384,65,0.13,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1055,2.11,1564,31.28,500,10,2145,4.29,49,0.098,10,150,3,9,0.18,3
bottom_agent,"(5, 5)",15,0,0,0,1013,2.026,1607,32.14,500,10,2949,5.898,88,0.176,10,150,3,15,0.3,5
top_agent,"(5, 5)",15,0,0,0,1120,2.24,1560,31.2,500,10,2741,5.482,63,0.126,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1174,2.386178862,1540,30.8,492,9.84,2419,4.916666667,58,0.117886179,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,4,0,4,867,1.734,1585,31.7,500,10,2984,5.968,68,0.136,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,4,0,4,1109,2.218,1545,30.9,500,10,2482,4.964,53,0.106,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1032,2.080645161,1559,31.18,496,9.92,2557,5.155241935,54,0.108870968,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1017,2.038076152,1564,31.28,499,9.98,2607,5.224448898,54,0.108216433,10,150,3,4,0.08,1
top_agent,"(5, 5)",15,5,0,5,1170,2.358870968,1552,31.04,496,9.92,2705,5.453629032,60,0.120967742,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,5,0,5,929,1.858,1581,31.62,500,10,2847,5.694,66,0.132,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,6,1,5,1022,2.044,1552,31.04,500,10,2171,4.342,52,0.104,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,6,1,5,1042,2.084,1580,31.6,500,10,2639,5.278,64,0.128,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,2,0,2,1218,2.460606061,1563,31.26,495,9.9,2307,4.660606061,58,0.117171717,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,0,2,1555,3.212809917,1493,29.86,484,9.68,2321,4.795454545,57,0.117768595,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,2,0,2,875,1.75,1579,31.58,500,10,3151,6.302,68,0.136,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,0,2,884,1.768,1562,31.24,500,10,2175,4.35,48,0.096,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,898,1.796,1570,31.4,500,10,3125,6.25,74,0.148,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,0,0,0,878,1.756,1567,31.34,500,10,2438,4.876,57,0.114,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,1,0,1,740,1.48,1562,31.24,500,10,2468,4.936,48,0.096,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,790,1.58,1543,30.86,500,10,2511,5.022,44,0.088,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1044,2.088,1581,31.62,500,10,2869,5.738,73,0.146,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",15,0,0,0,1277,2.554,1574,31.48,500,10,2651,5.302,70,0.14,10,150,3,9,0.18,3
top_agent,"(5, 5)",15,0,0,0,989,1.978,1574,31.48,500,10,2663,5.326,57,0.114,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",15,0,0,0,1073,2.146,1576,31.52,500,10,2807,5.614,66,0.132,10,150,3,9,0.18,3
top_agent,"(5, 5)",15,0,0,0,957,1.914,1558,31.16,500,10,2472,4.944,50,0.1,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,846,1.692,1564,31.28,500,10,2770,5.54,63,0.126,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,863,1.726,1584,31.68,500,10,2823,5.646,70,0.14,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,865,1.73,1587,31.74,500,10,2703,5.406,68,0.136,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,1,0,1,1253,2.506,1583,31.66,500,10,2565,5.13,64,0.128,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,984,1.968,1560,31.2,500,10,2659,5.318,56,0.112,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,1018,2.036,1547,30.94,500,10,2768,5.536,60,0.12,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1302,2.604,1570,31.4,500,10,2375,4.75,56,0.112,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,1190,2.404040404,1543,30.86,495,9.9,2821,5.698989899,59,0.119191919,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1094,2.201207243,1575,31.5,497,9.94,2607,5.245472837,75,0.150905433,10,150,3,0,0,0
top_agent,"(5, 5)",15,3,0,3,864,1.728,1582,31.64,500,10,2408,4.816,65,0.13,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,3,0,3,815,1.63,1582,31.64,500,10,3299,6.598,86,0.172,10,150,3,0,0,0
top_agent,"(5, 5)",15,3,1,2,1188,2.385542169,1536,30.72,498,9.96,2599,5.218875502,60,0.120481928,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,3,1,2,1139,2.278,1564,31.28,500,10,2311,4.622,52,0.104,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,0,0,0,1072,2.165656566,1534,30.68,495,9.9,2551,5.153535354,60,0.121212121,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1111,2.230923695,1526,30.52,498,9.96,2899,5.821285141,59,0.118473896,10,150,3,0,0,0
top_agent,"(5, 5)",15,5,1,4,1208,2.416,1570,31.4,500,10,2590,5.18,61,0.122,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",15,5,1,4,1040,2.08,1555,31.1,500,10,2479,4.958,54,0.108,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,2,0,2,1183,2.366,1609,32.18,500,10,2474,4.948,73,0.146,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,2,0,2,1245,2.49,1556,31.12,500,10,2769,5.538,61,0.122,10,150,3,12,0.24,4
top_agent,"(5, 5)",15,0,0,0,1240,2.48,1550,31,500,10,2959,5.918,54,0.108,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1182,2.378269618,1553,31.06,497,9.94,2414,4.857142857,55,0.110663984,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1023,2.046,1580,31.6,500,10,2240,4.48,57,0.114,10,150,3,15,0.3,5
bottom_agent,"(5, 5)",15,0,0,0,1064,2.128,1553,31.06,500,10,2342,4.684,47,0.094,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1351,2.734817814,1534,30.68,494,9.88,2040,4.129554656,40,0.08097166,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1227,2.483805668,1569,31.38,494,9.88,2500,5.060728745,72,0.145748988,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,1048,2.108651911,1568,31.36,497,9.94,2586,5.203219316,69,0.138832998,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,916,1.832,1561,31.22,500,10,2426,4.852,56,0.112,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1037,2.074,1590,31.8,500,10,3081,6.162,80,0.16,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1087,2.191532258,1545,30.9,496,9.92,3258,6.568548387,64,0.129032258,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1009,2.034274194,1555,31.1,496,9.92,2616,5.274193548,64,0.129032258,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1017,2.034,1548,30.96,500,10,2608,5.216,55,0.11,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1438,2.940695297,1570,31.4,489,9.78,2716,5.554192229,70,0.143149284,10,150,3,45,0.9,14
bottom_agent,"(5, 5)",15,0,0,0,1204,2.412825651,1600,32,499,9.98,2633,5.276553106,74,0.148296593,10,150,3,48,0.96,14
top_agent,"(5, 5)",15,0,0,0,1232,2.464,1545,30.9,500,10,2645,5.29,58,0.116,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1071,2.154929577,1557,31.14,497,9.94,2784,5.601609658,55,0.110663984,10,150,3,4,0.08,1
top_agent,"(5, 5)",15,1,0,1,761,1.522,1574,31.48,500,10,1929,3.858,52,0.104,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,777,1.554,1594,31.88,500,10,1835,3.67,46,0.092,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,1,0,1,1096,2.200803213,1596,31.92,498,9.96,2829,5.680722892,79,0.158634538,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",15,1,0,1,913,1.840725806,1587,31.74,496,9.92,2388,4.814516129,60,0.120967742,10,150,3,21,0.42,7
top_agent,"(5, 5)",15,0,0,0,1022,2.060483871,1533,30.66,496,9.92,3031,6.110887097,63,0.127016129,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,884,1.768,1574,31.48,500,10,2789,5.578,59,0.118,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,835,1.67,1558,31.16,500,10,2447,4.894,54,0.108,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,0,0,0,1039,2.078,1604,32.08,500,10,2845,5.69,75,0.15,10,150,3,28,0.56,9
top_agent,"(5, 5)",15,0,0,0,833,1.666,1565,31.3,500,10,3060,6.12,75,0.15,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,933,1.866,1557,31.14,500,10,2831,5.662,56,0.112,10,150,3,0,0,0
top_agent,"(5, 5)",15,3,0,3,1181,2.395537525,1521,30.42,493,9.86,2194,4.45030426,41,0.0831643,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,3,0,3,994,1.988,1582,31.64,500,10,2257,4.514,55,0.11,10,150,3,15,0.3,5
top_agent,"(5, 5)",15,0,0,0,1354,2.763265306,1529,30.58,490,9.8,2351,4.797959184,52,0.106122449,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1207,2.414,1538,30.76,500,10,2555,5.11,49,0.098,10,150,3,0,0,0
top_agent,"(5, 5)",15,3,0,3,1207,2.433467742,1575,31.5,496,9.92,2706,5.455645161,64,0.129032258,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,3,0,3,1156,2.340080972,1559,31.18,494,9.88,2522,5.105263158,60,0.12145749,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,3,0,3,1216,2.432,1573,31.46,500,10,2596,5.192,59,0.118,10,150,3,21,0.42,7
bottom_agent,"(5, 5)",15,3,0,3,1284,2.568,1564,31.28,500,10,2574,5.148,52,0.104,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1169,2.352112676,1556,31.12,497,9.94,2707,5.44668008,67,0.134808853,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1109,2.24040404,1553,31.06,495,9.9,2966,5.991919192,62,0.125252525,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,1327,2.675403226,1542,30.84,496,9.92,2158,4.350806452,54,0.108870968,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1167,2.334,1554,31.08,500,10,2734,5.468,59,0.118,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,867,1.734,1602,32.04,500,10,2624,5.248,68,0.136,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",15,0,0,0,925,1.85,1559,31.18,500,10,2752,5.504,64,0.128,10,150,3,0,0,0
top_agent,"(5, 5)",15,5,0,5,934,1.879275654,1567,31.34,497,9.94,2240,4.507042254,49,0.098591549,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,5,0,5,951,1.902,1573,31.46,500,10,2553,5.106,61,0.122,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1029,2.058,1584,31.68,500,10,3340,6.68,77,0.154,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",15,0,0,0,1167,2.334,1572,31.44,500,10,2473,4.946,60,0.12,10,150,3,21,0.42,7
top_agent,"(5, 5)",15,0,0,0,869,1.738,1566,31.32,500,10,2501,5.002,57,0.114,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,875,1.75,1562,31.24,500,10,2375,4.75,63,0.126,10,150,3,0,0,0
top_agent,"(5, 5)",15,5,1,4,777,1.554,1563,31.26,500,10,2449,4.898,59,0.118,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,5,1,4,732,1.464,1569,31.38,500,10,2235,4.47,47,0.094,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,2,0,2,1322,2.681541582,1528,30.56,493,9.86,2267,4.598377282,45,0.09127789,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,0,2,1113,2.226,1596,31.92,500,10,2564,5.128,73,0.146,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,1693,3.399598394,1535,30.7,498,9.96,2868,5.759036145,62,0.124497992,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,1641,3.328600406,1533,30.66,493,9.86,2710,5.496957404,63,0.127789047,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,2,0,2,1339,2.699596774,1553,31.06,496,9.92,2549,5.139112903,62,0.125,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,0,2,1033,2.066,1578,31.56,500,10,2848,5.696,67,0.134,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,1,0,1,1610,3.312757202,1505,30.1,486,9.72,2554,5.255144033,58,0.119341564,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,1297,2.652351738,1551,31.02,489,9.78,3106,6.351738241,71,0.145194274,10,150,3,0,0,0
top_agent,"(5, 5)",15,4,1,3,999,1.998,1580,31.6,500,10,2477,4.954,71,0.142,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,4,1,3,934,1.868,1542,30.84,500,10,2954,5.908,60,0.12,10,150,3,0,0,0
top_agent,"(5, 5)",15,2,1,1,989,1.985943775,1589,31.78,498,9.96,2698,5.417670683,54,0.108433735,10,200,4,0,0,0
bottom_agent,"(5, 5)",15,2,1,1,1378,2.761523046,1608,32.16,499,9.98,2759,5.529058116,58,0.116232465,10,200,4,6,0.12,2
top_agent,"(5, 5)",15,2,1,1,1062,2.124,1590,31.8,500,10,2443,4.886,67,0.134,10,150,3,12,0.24,4
bottom_agent,"(5, 5)",15,2,1,1,1075,2.162977867,1535,30.7,497,9.94,2410,4.849094567,47,0.094567404,10,150,3,0,0,0
top_agent,"(5, 5)",15,2,1,1,998,1.996,1579,31.58,500,10,2235,4.47,64,0.128,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,1,1,1026,2.052,1543,30.86,500,10,2850,5.7,54,0.108,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,1056,2.112,1549,30.98,500,10,2735,5.47,62,0.124,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1199,2.398,1553,31.06,500,10,2679,5.358,63,0.126,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1066,2.162271805,1539,30.78,493,9.86,2765,5.60851927,63,0.127789047,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,0,0,0,1222,2.444,1595,31.9,500,10,2725,5.45,76,0.152,10,150,3,24,0.48,8
top_agent,"(5, 5)",15,1,0,1,1386,2.828571429,1526,30.52,490,9.8,3082,6.289795918,67,0.136734694,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,1155,2.319277108,1556,31.12,498,9.96,2907,5.837349398,64,0.128514056,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,743,1.486,1552,31.04,500,10,2266,4.532,43,0.086,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,742,1.484,1563,31.26,500,10,2782,5.564,72,0.144,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,905,1.81,1587,31.74,500,10,2488,4.976,67,0.134,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,816,1.632,1596,31.92,500,10,2440,4.88,72,0.144,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,1068,2.16194332,1552,31.04,494,9.88,2501,5.062753036,63,0.127530364,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1206,2.466257669,1499,29.98,489,9.78,2480,5.071574642,54,0.110429448,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1055,2.13562753,1539,30.78,494,9.88,2710,5.48582996,51,0.103238866,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1311,2.659229209,1537,30.74,493,9.86,2827,5.734279919,65,0.131845842,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1170,2.382892057,1570,31.4,491,9.82,2411,4.910386965,66,0.134419552,10,150,3,21,0.42,6
bottom_agent,"(5, 5)",15,0,0,0,1353,2.706,1582,31.64,500,10,2997,5.994,66,0.132,10,150,3,24,0.48,8
top_agent,"(5, 5)",15,0,0,0,940,1.88,1570,31.4,500,10,1782,3.564,38,0.076,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,0,0,0,999,2.006024096,1567,31.34,498,9.96,1967,3.949799197,50,0.100401606,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,2,0,2,1275,2.575757576,1583,31.66,495,9.9,2718,5.490909091,71,0.143434343,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,2,0,2,1365,2.768762677,1534,30.68,493,9.86,2623,5.320486815,64,0.129817444,10,150,3,0,0,0
top_agent,"(5, 5)",15,3,0,3,1213,2.435742972,1556,31.12,498,9.96,2689,5.399598394,58,0.116465863,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,3,0,3,1134,2.27254509,1545,30.9,499,9.98,3029,6.070140281,64,0.128256513,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,1076,2.152,1575,31.5,500,10,2422,4.844,58,0.116,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1100,2.226720648,1532,30.64,494,9.88,2691,5.447368421,58,0.117408907,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,961,1.922,1567,31.34,500,10,2501,5.002,65,0.13,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1052,2.104,1542,30.84,500,10,2470,4.94,50,0.1,10,150,3,0,0,0
top_agent,"(5, 5)",15,6,1,5,1080,2.16,1572,31.44,500,10,2779,5.558,66,0.132,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,6,1,5,1109,2.23138833,1559,31.18,497,9.94,2695,5.422535211,63,0.126760563,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,1,0,1,1369,2.776876268,1546,30.92,493,9.86,2368,4.803245436,56,0.113590264,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1347,2.694,1537,30.74,500,10,2474,4.948,47,0.094,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1300,2.6,1553,31.06,500,10,2469,4.938,53,0.106,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1328,2.656,1567,31.34,500,10,2358,4.716,54,0.108,10,150,3,18,0.36,6
top_agent,"(5, 5)",15,0,0,0,1055,2.11,1595,31.9,500,10,1995,3.99,55,0.11,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1138,2.276,1584,31.68,500,10,2283,4.566,61,0.122,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1068,2.136,1543,30.86,500,10,2231,4.462,48,0.096,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1007,2.030241935,1558,31.16,496,9.92,2124,4.282258065,62,0.125,10,150,3,0,0,0
top_agent,"(5, 5)",15,4,0,4,1021,2.042,1570,31.4,500,10,2009,4.018,48,0.096,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,4,0,4,851,1.705410822,1589,31.78,499,9.98,1864,3.735470942,51,0.102204409,10,150,3,15,0.3,5
top_agent,"(5, 5)",15,0,0,0,1105,2.21,1555,31.1,500,10,2057,4.114,55,0.11,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1313,2.626,1573,31.46,500,10,2728,5.456,69,0.138,10,150,3,12,0.24,4
top_agent,"(5, 5)",15,0,0,0,1131,2.284848485,1544,30.88,495,9.9,2640,5.333333333,52,0.105050505,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1020,2.060606061,1545,30.9,495,9.9,2865,5.787878788,62,0.125252525,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,989,1.978,1552,31.04,500,10,2415,4.83,49,0.098,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1070,2.14,1567,31.34,500,10,2698,5.396,69,0.138,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,1,0,1,1809,3.729896907,1501,30.02,485,9.7,2477,5.107216495,58,0.119587629,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1560,3.223140496,1492,29.84,484,9.68,2499,5.16322314,61,0.126033058,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,1105,2.218875502,1620,32.4,498,9.96,2406,4.831325301,67,0.134538153,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,0,0,0,852,1.731707317,1566,31.32,492,9.84,2271,4.615853659,57,0.115853659,10,150,3,14,0.28,4
top_agent,"(5, 5)",15,0,0,0,1348,2.779381443,1533,30.66,485,9.7,2701,5.569072165,74,0.15257732,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,0,0,0,1312,2.699588477,1498,29.96,486,9.72,2511,5.166666667,50,0.102880658,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,0,0,0,920,1.84,1563,31.26,500,10,2733,5.466,64,0.128,10,150,3,6,0.12,2
bottom_agent,"(5, 5)",15,0,0,0,993,1.986,1575,31.5,500,10,2440,4.88,61,0.122,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,1,0,1,1249,2.575257732,1506,30.12,485,9.7,2553,5.263917526,57,0.117525773,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,1376,2.796747967,1531,30.62,492,9.84,2690,5.467479675,61,0.12398374,10,150,3,0,0,0
top_agent,"(5, 5)",15,0,0,0,915,1.841046278,1534,30.68,497,9.94,2022,4.068410463,43,0.086519115,10,150,3,4,0.08,1
bottom_agent,"(5, 5)",15,0,0,0,997,2.010080645,1705,34.1,496,9.92,2783,5.610887097,111,0.223790323,10,150,3,150,3,50
top_agent,"(5, 5)",15,7,1,6,1431,2.902636917,1548,30.96,493,9.86,2574,5.221095335,56,0.113590264,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,7,1,6,1258,2.536290323,1529,30.58,496,9.92,2926,5.899193548,63,0.127016129,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,1,0,1,1208,2.45030426,1519,30.38,493,9.86,2126,4.312373225,39,0.079107505,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,1139,2.305668016,1550,31,494,9.88,2882,5.834008097,77,0.155870445,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,776,1.552,1559,31.18,500,10,2208,4.416,49,0.098,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,888,1.779559118,1564,31.28,499,9.98,2629,5.268537074,61,0.122244489,10,150,3,0,0,0
top_agent,"(5, 5)",15,1,0,1,2015,4.438325991,1406,28.12,454,9.08,2599,5.724669604,55,0.121145374,10,150,3,0,0,0
bottom_agent,"(5, 5)",15,1,0,1,2068,4.575221239,1417,28.34,452,9.04,2196,4.85840708,54,0.119469027,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,0,0,0,1042,2.084,1736,34.72,500,10,2775,5.55,115,0.23,10,150,3,162,3.24,51
bottom_agent,"(5, 5)",15,0,0,0,1061,2.139112903,1719,34.38,496,9.92,2615,5.272177419,102,0.205645161,10,150,3,180,3.6,52
top_agent,"(5, 5)",15,2,1,1,989,1.978,1601,32.02,500,10,2619,5.238,67,0.134,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,2,1,1,1030,2.06,1602,32.04,500,10,3005,6.01,78,0.156,10,150,3,9,0.18,3
top_agent,"(5, 5)",15,0,0,0,941,1.882,1557,31.14,500,10,3118,6.236,71,0.142,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,0,0,0,1000,2,1570,31.4,500,10,2454,4.908,60,0.12,10,150,3,3,0.06,1
top_agent,"(5, 5)",15,10,2,8,1084,2.168,1597,31.94,500,10,2903,5.806,83,0.166,10,150,3,24,0.48,8
bottom_agent,"(5, 5)",15,10,2,8,1197,2.408450704,1557,31.14,497,9.94,2605,5.241448692,64,0.128772636,10,150,3,12,0.24,4
top_agent,"(5, 5)",15,1,0,1,1312,2.624,1556,31.12,500,10,2285,4.57,47,0.094,10,150,3,3,0.06,1
bottom_agent,"(5, 5)",15,1,0,1,1148,2.296,1608,32.16,500,10,2497,4.994,53,0.106,10,150,3,12,0.24,4
top_agent,"(5, 5)",15,0,0,0,929,1.858,1557,31.14,500,10,2567,5.134,57,0.114,10,150,3,24,0.48,8
bottom_agent,"(5, 5)",15,0,0,0,1074,2.148,1580,31.6,500,10,2460,4.92,55,0.11,10,150,3,22,0.44,7
top_agent,"(5, 5)",15,2,1,1,788,1.576,1592,31.84,500,10,2996,5.992,73,0.146,10,150,3,18,0.36,6
bottom_agent,"(5, 5)",15,2,1,1,967,1.934,1564,31.28,500,10,2776,5.552,59,0.118,10,150,3,6,0.12,2
top_agent,"(5, 5)",15,1,0,1,975,1.95,1573,31.46,500,10,3323,6.646,85,0.17,10,150,3,0,0,0
