Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(20, 20)",45,0,0,0,139,0.278,1533,30.66,500,10,37277,74.554,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,177,0.354,1522,30.44,500,10,38560,77.12,49,0.98,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,171,0.342,1550,31,500,10,35618,71.236,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,194,0.388,1558,31.16,500,10,37321,74.642,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,229,0.458,1574,31.48,500,10,60508,121.016,71,1.42,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,133,0.266,1540,30.8,500,10,25844,51.688,33,0.66,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",45,1,0,1,142,0.284,1548,30.96,500,10,31219,62.438,37,0.74,10,150,3,9,0.18,3
top_agent,"(20, 20)",45,0,0,0,124,0.248,1534,30.68,500,10,31231,62.462,38,0.76,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,132,0.264,1548,30.96,500,10,31307,62.614,41,0.82,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,197,0.394,1546,30.92,500,10,43251,86.502,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,207,0.414,1574,31.48,500,10,46262,92.524,68,1.36,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,1,0,1,171,0.342,1536,30.72,500,10,40867,81.734,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,161,0.322,1580,31.6,500,10,41703,83.406,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,217,0.434,1537,30.74,500,10,47618,95.236,58,1.16,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,209,0.418,1540,30.8,500,10,40156,80.312,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,202,0.404,1564,31.28,500,10,45511,91.022,60,1.2,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,2,1,1,222,0.444,1572,31.44,500,10,55213,110.426,74,1.48,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,156,0.312,1535,30.7,500,10,28881,57.762,33,0.66,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,156,0.312,1529,30.58,500,10,38661,77.322,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,131,0.262,1527,30.54,500,10,29846,59.692,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,116,0.232,1524,30.48,500,10,28400,56.8,33,0.66,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,175,0.35,1524,30.48,500,10,34855,69.71,35,0.7,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,2,1,1,172,0.344,1544,30.88,500,10,40124,80.248,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,166,0.332,1553,31.06,500,10,34965,69.93,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,154,0.308,1544,30.88,500,10,39498,78.996,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,172,0.344,1551,31.02,500,10,34968,69.936,46,0.92,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",45,2,1,1,181,0.362,1575,31.5,500,10,31969,63.938,51,1.02,10,150,3,6,0.12,2
top_agent,"(20, 20)",45,0,0,0,192,0.384,1563,31.26,500,10,45545,91.09,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,212,0.424,1545,30.9,500,10,37992,75.984,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,184,0.368,1559,31.18,500,10,36369,72.738,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,177,0.354,1559,31.18,500,10,41644,83.288,59,1.18,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,0,0,0,170,0.34,1541,30.82,500,10,37882,75.764,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,171,0.342,1548,30.96,500,10,43180,86.36,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",45,4,2,2,143,0.286,1544,30.88,500,10,40163,80.326,49,0.98,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,4,2,2,157,0.314,1538,30.76,500,10,23623,47.246,35,0.7,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,1,0,1,211,0.422,1545,30.9,500,10,43263,86.526,49,0.98,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,1,0,1,228,0.456,1567,31.34,500,10,45466,90.932,57,1.14,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,140,0.28,1534,30.68,500,10,33334,66.668,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,194,0.388,1559,31.18,500,10,45460,90.92,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,144,0.288,1679,33.58,500,10,28806,57.612,85,1.7,10,150,3,150,3,50
bottom_agent,"(20, 20)",45,0,0,0,144,0.288,1716,34.32,500,10,30461,60.922,94,1.88,10,150,3,150,3,50
top_agent,"(20, 20)",45,0,0,0,179,0.358,1521,30.42,500,10,37118,74.236,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,197,0.394,1572,31.44,500,10,42427,84.854,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,171,0.342,1544,30.88,500,10,40971,81.942,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,2,1,1,183,0.366,1536,30.72,500,10,39402,78.804,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,187,0.374,1538,30.76,500,10,43904,87.808,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,178,0.356,1562,31.24,500,10,42472,84.944,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,182,0.364,1561,31.22,500,10,37931,75.862,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,189,0.378,1572,31.44,500,10,45453,90.906,61,1.22,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,134,0.268,1536,30.72,500,10,25536,51.072,34,0.68,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,129,0.258,1533,30.66,500,10,25321,50.642,36,0.72,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,189,0.378,1538,30.76,500,10,43844,87.688,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,181,0.362,1535,30.7,500,10,44619,89.238,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,151,0.302,1550,31,500,10,38765,77.53,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,167,0.334,1566,31.32,500,10,34188,68.376,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",45,5,3,2,161,0.322,1720,34.4,500,10,31985,63.97,101,2.02,10,150,3,150,3,50
bottom_agent,"(20, 20)",45,5,3,2,174,0.348,1677,33.54,500,10,38754,77.508,97,1.94,10,150,3,6,0.12,2
top_agent,"(20, 20)",45,0,0,0,191,0.382,1557,31.14,500,10,36500,73,48,0.96,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,213,0.426,1546,30.92,500,10,40953,81.906,53,1.06,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,1,0,1,169,0.338,1544,30.88,500,10,45367,90.734,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,168,0.336,1557,31.14,500,10,39494,78.988,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,191,0.382,1545,30.9,500,10,35042,70.084,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,205,0.41,1568,31.36,500,10,41761,83.522,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,171,0.342,1558,31.16,500,10,40221,80.442,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,189,0.378,1548,30.96,500,10,34192,68.384,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,162,0.324,1550,31,500,10,38609,77.218,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,2,1,1,163,0.326,1558,31.16,500,10,32631,65.262,44,0.88,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,160,0.32,1566,31.32,500,10,40928,81.856,55,1.1,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,167,0.334,1557,31.14,500,10,44647,89.294,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,124,0.248,1699,33.98,500,10,33527,67.054,93,1.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,123,0.246,1685,33.7,500,10,32756,65.512,91,1.82,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,132,0.264,1545,30.9,500,10,37973,75.946,48,0.96,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,126,0.252,1541,30.82,500,10,23929,47.858,32,0.64,10,150,3,6,0.12,2
top_agent,"(20, 20)",45,0,0,0,150,0.3,1563,31.26,500,10,44752,89.504,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,171,0.342,1735,34.7,500,10,46962,93.924,119,2.38,10,150,3,150,3,50
top_agent,"(20, 20)",45,2,1,1,210,0.42,1553,31.06,500,10,43181,86.362,58,1.16,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,2,1,1,193,0.386,1570,31.4,500,10,47794,95.588,64,1.28,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,174,0.348,1550,31,500,10,35726,71.452,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,186,0.372,1556,31.12,500,10,37230,74.46,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,146,0.292,1538,30.76,500,10,28858,57.716,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,172,0.344,1540,30.8,500,10,38584,77.168,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,200,0.4,1557,31.14,500,10,45551,91.102,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,209,0.418,1590,31.8,500,10,48526,97.052,73,1.46,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,202,0.404,1546,30.92,500,10,48550,97.1,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,200,0.4,1570,31.4,500,10,47042,94.084,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,201,0.402,1557,31.14,500,10,48528,97.056,60,1.2,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,210,0.42,1596,31.92,500,10,49292,98.584,71,1.42,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,194,0.388,1560,31.2,500,10,54457,108.914,79,1.58,10,150,3,6,0.12,2
bottom_agent,"(20, 20)",45,0,0,0,214,0.428,1578,31.56,500,10,53813,107.626,74,1.48,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,0,0,0,165,0.33,1551,31.02,500,10,28155,56.31,38,0.76,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,167,0.334,1542,30.84,500,10,43876,87.752,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,190,0.38,1566,31.32,500,10,47063,94.126,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,183,0.366,1554,31.08,500,10,42416,84.832,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,74,0.148,1512,30.24,500,10,13836,27.672,16,0.32,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,76,0.152,1535,30.7,500,10,16118,32.236,22,0.44,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,182,0.364,1538,30.76,500,10,31922,63.844,38,0.76,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,163,0.326,1537,30.74,500,10,31242,62.484,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,192,0.384,1561,31.22,500,10,39380,78.76,46,0.92,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,206,0.412,1559,31.18,500,10,45505,91.01,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",45,2,1,1,198,0.396,1538,30.76,500,10,44015,88.03,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,2,1,1,216,0.432,1570,31.4,500,10,49920,99.84,75,1.5,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,106,0.212,1531,30.62,500,10,28470,56.94,31,0.62,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,120,0.24,1533,30.66,500,10,22339,44.678,30,0.6,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,157,0.314,1566,31.32,500,10,35722,71.444,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,163,0.326,1534,30.68,500,10,36364,72.728,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,181,0.362,1552,31.04,500,10,40914,81.828,56,1.12,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,193,0.386,1565,31.3,500,10,42497,84.994,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,186,0.372,1521,30.42,500,10,38584,77.168,44,0.88,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,186,0.372,1545,30.9,500,10,35704,71.408,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,140,0.28,1539,30.78,500,10,32646,65.292,39,0.78,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,130,0.26,1548,30.96,500,10,27432,54.864,38,0.76,10,150,3,0,0,0
top_agent,"(20, 20)",45,6,4,2,199,0.398,1532,30.64,500,10,49178,98.356,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,6,4,2,209,0.418,1535,30.7,500,10,46257,92.514,59,1.18,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,156,0.312,1532,30.64,500,10,34235,68.47,35,0.7,10,150,3,4,0.08,1
bottom_agent,"(20, 20)",45,0,0,0,160,0.32,1531,30.62,500,10,37166,74.332,43,0.86,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,113,0.226,1539,30.78,500,10,24216,48.432,31,0.62,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,107,0.214,1548,30.96,500,10,29573,59.146,42,0.84,10,150,3,3,0.06,1
top_agent,"(20, 20)",45,1,0,1,177,0.354,1549,30.98,500,10,33403,66.806,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,174,0.348,1538,30.76,500,10,37105,74.21,42,0.84,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,198,0.396,1572,31.44,500,10,49198,98.396,65,1.3,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,173,0.346,1560,31.2,500,10,35759,71.518,46,0.92,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,155,0.31,1564,31.28,500,10,38830,77.66,53,1.06,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,204,0.408,1706,34.12,500,10,52172,104.344,113,2.26,10,150,3,150,3,50
top_agent,"(20, 20)",45,0,0,0,174,0.348,1545,30.9,500,10,49298,98.596,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,194,0.388,1561,31.22,500,10,59809,119.618,67,1.34,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,157,0.314,1540,30.8,500,10,34828,69.656,44,0.88,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,161,0.322,1546,30.92,500,10,40137,80.274,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,108,0.216,1546,30.92,500,10,24848,49.696,31,0.62,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,155,0.31,1688,33.76,500,10,32956,65.912,92,1.84,10,150,3,0,0,0
top_agent,"(20, 20)",45,1,0,1,222,0.444,1548,30.96,500,10,48438,96.876,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,1,0,1,209,0.418,1568,31.36,500,10,44761,89.522,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,184,0.368,1562,31.24,500,10,40827,81.654,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,177,0.354,1562,31.24,500,10,39463,78.926,52,1.04,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,158,0.316,1537,30.74,500,10,40398,80.796,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,166,0.332,1555,31.1,500,10,36521,73.042,50,1,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,170,0.34,1523,30.46,500,10,27406,54.812,34,0.68,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,194,0.388,1547,30.94,500,10,37153,74.306,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,199,0.398,1550,31,500,10,53738,107.476,62,1.24,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",45,0,0,0,221,0.442,1552,31.04,500,10,52284,104.568,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,182,0.364,1544,30.88,500,10,34244,68.488,47,0.94,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,219,0.438,1713,34.26,500,10,46978,93.956,113,2.26,10,150,3,150,3,50
top_agent,"(20, 20)",45,5,3,2,219,0.438,1541,30.82,500,10,47671,95.342,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,5,3,2,217,0.434,1552,31.04,500,10,46953,93.906,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",45,0,0,0,156,0.312,1525,30.5,500,10,46922,93.844,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",45,0,0,0,172,0.344,1582,31.64,500,10,40222,80.444,57,1.14,10,150,3,0,0,0
top_agent,"(20, 20)",50,3,2,1,159,0.318,1524,30.48,500,10,32624,65.248,37,0.74,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,3,2,1,195,0.39,1515,30.3,500,10,28831,57.662,32,0.64,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,174,0.348,1551,31.02,500,10,37861,75.722,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,188,0.376,1525,30.5,500,10,39336,78.672,45,0.9,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,209,0.418,1542,30.84,500,10,42338,84.676,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,220,0.44,1538,30.76,500,10,40833,81.666,57,1.14,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,245,0.49,1546,30.92,500,10,41505,83.01,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,245,0.49,1525,30.5,500,10,37772,75.544,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,235,0.47,1554,31.08,500,10,52907,105.814,64,1.28,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,247,0.494,1521,30.42,500,10,36365,72.73,38,0.76,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,230,0.46,1522,30.44,500,10,36284,72.568,38,0.76,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,229,0.458,1541,30.82,500,10,38527,77.054,49,0.98,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,215,0.43,1524,30.48,500,10,35595,71.19,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,251,0.502,1530,30.6,500,10,43742,87.484,48,0.96,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,244,0.488,1546,30.92,500,10,44552,89.104,58,1.16,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,0,0,0,256,0.512,1534,30.68,500,10,41515,83.03,53,1.06,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,1,0,1,172,0.344,1531,30.62,500,10,31160,62.32,42,0.84,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,182,0.364,1542,30.84,500,10,27375,54.75,32,0.64,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,144,0.288,1664,33.28,500,10,27718,55.436,78,1.56,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,130,0.26,1675,33.5,500,10,21624,43.248,72,1.44,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,163,0.326,1548,30.96,500,10,35641,71.282,43,0.86,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,1,0,1,179,0.358,1517,30.34,500,10,34833,69.666,40,0.8,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,189,0.378,1526,30.52,500,10,36257,72.514,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,177,0.354,1533,30.66,500,10,28934,57.868,38,0.76,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,181,0.362,1543,30.86,500,10,32588,65.176,40,0.8,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,203,0.406,1537,30.74,500,10,35505,71.01,42,0.84,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,0,0,0,213,0.426,1530,30.6,500,10,38552,77.104,50,1,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,241,0.482,1543,30.86,500,10,47507,95.014,60,1.2,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,196,0.392,1533,30.66,500,10,35589,71.178,43,0.86,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,0,0,0,210,0.42,1546,30.92,500,10,27291,54.582,39,0.78,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,202,0.404,1544,30.88,500,10,40178,80.356,51,1.02,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,237,0.474,1552,31.04,500,10,42324,84.648,58,1.16,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,200,0.4,1528,30.56,500,10,37791,75.582,45,0.9,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,201,0.402,1534,30.68,500,10,38561,77.122,48,0.96,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,0,0,0,245,0.49,1543,30.86,500,10,43019,86.038,53,1.06,10,150,3,9,0.18,3
bottom_agent,"(20, 20)",50,0,0,0,243,0.486,1559,31.18,500,10,40058,80.116,53,1.06,10,150,3,6,0.12,2
top_agent,"(20, 20)",50,0,0,0,232,0.464,1520,30.4,500,10,36958,73.916,41,0.82,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,224,0.448,1529,30.58,500,10,44500,89,55,1.1,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,205,0.41,1533,30.66,500,10,43804,87.608,55,1.1,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,196,0.392,1558,31.16,500,10,34181,68.362,49,0.98,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,2,1,1,293,0.586,1550,31,500,10,51269,102.538,59,1.18,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,2,1,1,293,0.586,1534,30.68,500,10,50504,101.008,67,1.34,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,235,0.47,1552,31.04,500,10,43787,87.574,57,1.14,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,238,0.476,1549,30.98,500,10,48335,96.67,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,253,0.506,1546,30.92,500,10,55106,110.212,71,1.42,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,245,0.49,1546,30.92,500,10,43084,86.168,63,1.26,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,212,0.424,1543,30.86,500,10,40125,80.25,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,205,0.41,1553,31.06,500,10,38610,77.22,54,1.08,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,184,0.368,1534,30.68,500,10,46095,92.19,50,1,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,0,0,0,218,0.436,1536,30.72,500,10,41541,83.082,53,1.06,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,198,0.396,1533,30.66,500,10,36516,73.032,42,0.84,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,1,0,1,184,0.368,1530,30.6,500,10,27347,54.694,34,0.68,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,223,0.446,1558,31.16,500,10,50595,101.19,67,1.34,10,150,3,3,0.06,1
bottom_agent,"(20, 20)",50,0,0,0,236,0.472,1539,30.78,500,10,33270,66.54,45,0.9,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,0,0,0,234,0.468,1531,30.62,500,10,43791,87.582,53,1.06,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,225,0.45,1550,31,500,10,36317,72.634,47,0.94,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,189,0.378,1533,30.66,500,10,39274,78.548,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,190,0.38,1532,30.64,500,10,30351,60.702,31,0.62,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,228,0.456,1518,30.36,500,10,35545,71.09,46,0.92,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,248,0.496,1554,31.08,500,10,42339,84.678,56,1.12,10,150,3,0,0,0
top_agent,"(20, 20)",50,0,0,0,218,0.436,1534,30.68,500,10,35601,71.202,43,0.86,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,211,0.422,1531,30.62,500,10,42425,84.85,49,0.98,10,150,3,3,0.06,1
top_agent,"(20, 20)",50,1,0,1,277,0.554,1548,30.96,500,10,55074,110.148,69,1.38,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,270,0.54,1561,31.22,500,10,49053,98.106,64,1.28,10,150,3,4,0.08,1
top_agent,"(20, 20)",50,0,0,0,247,0.494,1537,30.74,500,10,43028,86.056,52,1.04,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,0,0,0,248,0.496,1534,30.68,500,10,43007,86.014,51,1.02,10,150,3,0,0,0
top_agent,"(20, 20)",50,1,0,1,244,0.488,1528,30.56,500,10,45340,90.68,54,1.08,10,150,3,0,0,0
bottom_agent,"(20, 20)",50,1,0,1,264,0.528,1534,30.68,500,10,51304,102.608,60,1.2,10,150,3,0,0,0
